report_id,phase,disclosure_id,material_topic,requirement_id,occurrence_idx,standard_id,a0_status,a0_decision_path,a0_rationale,a0_citations_json,a0_confidence,a0_source,a1_status,a1_decision_path,a1_rationale,a1_citations_json,a1_confidence,a1_source,a2_status,a2_decision_path,a2_rationale,a2_citations_json,a2_confidence,a2_source,v_new_status,v_new_decision_path,v_new_rationale,v_new_citations_json,v_new_confidence,v_new_source,a0_status_resolved,a1_status_resolved,a2_status_resolved,v_new_status_resolved,any_disagree_primary,any_unrecoverable_primary,any_gci_error,disagreement_pattern
HPCL2023,phase6,306-2,Waste (GRI: Waste 2020),b.ii,0,GRI 306: Waste 2020,no_evidence,standard,Recycling of plastic waste mentioned but no total weight of non-hazardous waste.,"[""HPCL2023__c_0219"", ""HPCL2023__c_0223"", ""HPCL2023__c_0224"", ""HPCL2023__c_0225""]",0.0,cache,no_evidence,standard,Recycling of plastic and e-waste mentioned but no weight data for non-hazardous waste.,"[""HPCL2023__c_0223"", ""HPCL2023__c_0219"", ""HPCL2023__c_0225""]",0.0,cache,no_evidence,standard,No explicit data on total non-hazardous waste weight or recycling breakdown.,"[""HPCL2023__c_0219"", ""HPCL2023__c_0222"", ""HPCL2023__c_0223"", ""HPCL2023__c_0224"", ""HPCL2023__c_0225""]",0.0,cache,pass,standard,Plastic and metallic scrap recycling explicitly reported via authorized recyclers for non-hazardous waste.,"[""HPCL2023__c_0223"", ""HPCL2023__c_0219""]",0.0,cache,no_evidence,no_evidence,no_evidence,pass,True,False,False,no_evidence|no_evidence|no_evidence|pass
HPCL2023,phase6,306-2,Waste (GRI: Waste 2020),b.iii,0,GRI 306: Waste 2020,no_evidence,standard,Composting of kitchen waste mentioned but no total weight of non-hazardous waste.,"[""HPCL2023__c_0219"", ""HPCL2023__c_0223"", ""HPCL2023__c_0224"", ""HPCL2023__c_0225""]",0.0,cache,no_evidence,standard,Composting initiatives described but no non-hazardous waste weight data.,"[""HPCL2023__c_0223"", ""HPCL2023__c_0219""]",0.0,cache,no_evidence,standard,No explicit data on total non-hazardous waste weight or composting breakdown.,"[""HPCL2023__c_0219"", ""HPCL2023__c_0222"", ""HPCL2023__c_0223"", ""HPCL2023__c_0224"", ""HPCL2023__c_0225""]",0.0,cache,pass,standard,Composting of organic waste via converters explicitly reported for non-hazardous waste.,"[""HPCL2023__c_0223"", ""HPCL2023__c_0219""]",0.0,cache,no_evidence,no_evidence,no_evidence,pass,True,False,False,no_evidence|no_evidence|no_evidence|pass
HPCL2023,phase6,306-2,Waste (GRI: Waste 2020),c.i,0,GRI 306: Waste 2020,pass,standard,"Disposal methods are determined via statutory compliance (e.g., MoEF&CC/CPCB registered recyclers) and internal systems.","[""HPCL2023__c_0219"", ""HPCL2023__c_0222"", ""HPCL2023__c_0223""]",0.0,cache,pass,standard,"Evidence states waste disposal is directly confirmed via organizational processes (e.g., 'disposed through authorised recyclers', 'composting pits deployed').","[""HPCL2023__c_0219"", ""HPCL2023__c_0223"", ""HPCL2023__c_0222"", ""HPCL2023__c_0220"", ""HPCL2023__c_0221""]",0.0,cache,no_evidence,standard,"No explicit explanation of how disposal methods were determined (e.g., direct confirmation).","[""HPCL2023__c_0219""]",0.0,cache,pass,standard,"Describes direct disposal via authorized recyclers (e.g., CPCB-approved guidelines).","[""HPCL2023__c_0221""]",0.0,llm,pass,pass,no_evidence,pass,True,False,False,pass|pass|no_evidence|pass
HPCL2023,phase6,306-2,Waste (GRI: Waste 2020),c.iii,0,GRI 306: Waste 2020,no_evidence,standard,No mention of organizational defaults set by waste disposal contractors.,[],0.0,cache,no_evidence,standard,No mention of organizational defaults set by waste disposal contractors for determining disposal methods.,[],0.0,cache,no_evidence,standard,No explicit reference to organizational defaults of contractors for disposal methods.,"[""HPCL2023__c_0219""]",0.0,cache,pass,standard,"References organizational defaults (e.g., authorized recyclers) for waste disposal.","[""HPCL2023__c_0221""]",0.0,llm,no_evidence,no_evidence,no_evidence,pass,True,False,False,no_evidence|no_evidence|no_evidence|pass
HPCL2023,phase6,306-2,Waste (GRI: Waste 2020),c,0,GRI 306: Waste 2020,no_evidence,standard,No verdict produced.,[],,llm,no_evidence,standard,No verdict produced.,[],,llm,no_evidence,standard,No explicit description of data collection/monitoring processes for waste-related data.,"[""HPCL2023__c_0219"", ""HPCL2023__c_0220""]",0.0,cache,partial,standard,"Mentions systems for waste handling (e.g., EPR, recyclers) but lacks detailed data collection/monitoring processes.","[""HPCL2023__c_0221"", ""HPCL2023__c_0223""]",0.0,llm,no_evidence,no_evidence,no_evidence,partial,True,False,False,no_evidence|no_evidence|no_evidence|partial
HPCL2023,phase6,403-1,Occupational health and safety (GRI OGSS Topic: Occupational Health and Safety),a.i,0,GRI 403: Occupational Health and Safety 2018,pass,standard,Evidence explicitly states HSE management systems are implemented due to legal requirements and industry standards (chunk HPCL2023__c_0268).,"[""HPCL2023__c_0268""]",0.0,cache,pass,standard,Evidence explicitly states HSE management systems are implemented due to legal requirements and industry standards (chunk HPCL2023__c_0268).,"[""HPCL2023__c_0268""]",0.0,cache,pass,standard,The report states compliance with statutory requirements and mentions statutory audits.,"[""HPCL2023__c_0268"", ""HPCL2023__c_0269""]",0.0,cache,no_evidence,standard,"System implemented and legal compliance mentioned, but no list of specific legal requirements.","[""HPCL2023__c_0268"", ""HPCL2023__c_0269""]",0.0,cache,pass,pass,pass,no_evidence,True,False,False,pass|pass|pass|no_evidence
HPCL2023,phase6,403-1,Occupational health and safety (GRI OGSS Topic: Occupational Health and Safety),a.ii,0,GRI 403: Occupational Health and Safety 2018,pass,standard,"Mentions benchmarking, surveillance audits, and third-party oversight (chunk HPCL2023__c_0268) aligning with recognized standards.","[""HPCL2023__c_0268""]",0.0,cache,pass,standard,"Mentions benchmarking, surveillance audits, and third-party oversight (chunk HPCL2023__c_0268) aligning with recognized standards.","[""HPCL2023__c_0268""]",0.0,cache,no_evidence,standard,The report references industry practices and regulations but does not name specific standards.,"[""HPCL2023__c_0268""]",0.0,cache,no_evidence,standard,"System implemented and industry standards referenced, but no list of specific standards/guidelines.","[""HPCL2023__c_0268"", ""HPCL2023__c_0269""]",0.0,cache,pass,pass,no_evidence,no_evidence,True,False,False,pass|pass|no_evidence|no_evidence
HPCL2023,phase6,403-1,Occupational health and safety (GRI OGSS Topic: Occupational Health and Safety),b,0,GRI 403: Occupational Health and Safety 2018,pass,standard,"Scope covers all employees, workers, and communities (chunk HPCL2023__c_0269) with no exclusions mentioned.","[""HPCL2023__c_0269""]",0.0,cache,pass,standard,"Scope covers all employees, workers, and communities (chunk HPCL2023__c_0269) with no exclusions mentioned.","[""HPCL2023__c_0269""]",0.0,cache,no_evidence,standard,The report describes coverage of workers and workplaces but does not explicitly state if any are excluded.,"[""HPCL2023__c_0269""]",0.0,cache,no_evidence,standard,"Scope described (all operations, employees, communities) but no explicit explanation of exclusions.","[""HPCL2023__c_0269""]",0.0,cache,pass,pass,no_evidence,no_evidence,True,False,False,pass|pass|no_evidence|no_evidence
HPCL2023,phase6,403-2,Occupational health and safety (GRI OGSS Topic: Occupational Health and Safety),a.i,0,GRI 403: Occupational Health and Safety 2018,pass,standard,"Processes for hazard identification, risk assessment, and hierarchy of controls are described, including audits, JSA, and training. Competency is ensured via third-party assurance and safety committees.","[""HPCL2023__c_0274"", ""HPCL2023__c_0270"", ""HPCL2023__c_0272"", ""HPCL2023__c_0268"", ""HPCL2023__c_0271""]",0.0,cache,partial,standard,"Evidence describes hazard identification (JSAs, SOPs) and risk assessment but lacks explicit details on ensuring process quality or personnel competency.","[""HPCL2023__c_0274"", ""HPCL2023__c_0272"", ""HPCL2023__c_0268"", ""HPCL2023__c_0276"", ""HPCL2023__c_0273""]",0.0,cache,pass,standard,"Processes for hazard identification, risk assessment, and hierarchy of controls are described in chunks 274 and 272, including JSA, work permits, and audits.","[""HPCL2023__c_0274"", ""HPCL2023__c_0272"", ""HPCL2023__c_0270"", ""HPCL2023__c_0269"", ""HPCL2023__c_0268""]",0.0,cache,pass,standard,"Processes for hazard identification, risk assessment, and hierarchy of controls are described (e.g., JSA, work permits, audits).","[""HPCL2023__c_0274"", ""HPCL2023__c_0272"", ""HPCL2023__c_0271"", ""HPCL2023__c_0268"", ""HPCL2023__c_0276""]",0.0,cache,pass,partial,pass,pass,True,False,False,pass|partial|pass|pass
HPCL2023,phase6,403-2,Occupational health and safety (GRI OGSS Topic: Occupational Health and Safety),a.ii,0,GRI 403: Occupational Health and Safety 2018,pass,standard,Audit results and incident reviews are used to improve the OH&S management system through continuous learning and updates to SOPs and training programs.,"[""HPCL2023__c_0268"", ""HPCL2023__c_0274"", ""HPCL2023__c_0272"", ""HPCL2023__c_0275"", ""HPCL2023__c_0271""]",0.0,cache,pass,standard,"Evidence shows incident learnings are shared, audits reviewed, and recommendations monitored to improve OH&S systems.","[""HPCL2023__c_0274"", ""HPCL2023__c_0273"", ""HPCL2023__c_0272"", ""HPCL2023__c_0276"", ""HPCL2023__c_0275""]",0.0,cache,partial,standard,"Some processes for improving the management system are mentioned (e.g., audits in 274), but explicit linkage to system improvements is lacking.","[""HPCL2023__c_0274"", ""HPCL2023__c_0272"", ""HPCL2023__c_0269"", ""HPCL2023__c_0268"", ""HPCL2023__c_0270""]",0.0,cache,pass,standard,"Processes for using risk assessment results to improve OH&S systems are detailed (e.g., audits, incident investigations, training).","[""HPCL2023__c_0274"", ""HPCL2023__c_0272"", ""HPCL2023__c_0271"", ""HPCL2023__c_0268"", ""HPCL2023__c_0276""]",0.0,cache,pass,pass,partial,pass,True,False,False,pass|pass|partial|pass
HPCL2023,phase6,403-2,Occupational health and safety (GRI OGSS Topic: Occupational Health and Safety),b,0,GRI 403: Occupational Health and Safety 2018,no_evidence,standard,"No explicit mention of protections against reprisals for workers reporting hazards, despite describing reporting mechanisms like suggestion registers.","[""HPCL2023__c_0275""]",0.0,cache,no_evidence,standard,No explicit mention of reprisal protections for hazard reporting mechanisms.,"[""HPCL2023__c_0275"", ""HPCL2023__c_0272"", ""HPCL2023__c_0274"", ""HPCL2023__c_0268"", ""HPCL2023__c_0276""]",0.0,cache,partial,standard,"Reporting mechanisms (e.g., safety suggestion registers in 275) are described, but protection against reprisals is not explicitly addressed.","[""HPCL2023__c_0275"", ""HPCL2023__c_0272"", ""HPCL2023__c_0269"", ""HPCL2023__c_0274"", ""HPCL2023__c_0268""]",0.0,cache,no_evidence,standard,"No explicit mention of protections against reprisals for hazard reporting, though reporting mechanisms (registers, online systems) are described.","[""HPCL2023__c_0275""]",0.0,cache,no_evidence,no_evidence,partial,no_evidence,True,False,False,no_evidence|no_evidence|partial|no_evidence
HPCL2023,phase6,403-4,Occupational health and safety (GRI OGSS Topic: Occupational Health and Safety),a,0,GRI 403: Occupational Health and Safety 2018,pass,standard,"Evidence describes safety committees with worker participation, quarterly meetings, feedback mechanisms, and incident analysis processes aligning with OH&S management system requirements.","[""HPCL2023__c_0272""]",0.0,cache,partial,standard,"Safety Committees are described with worker participation, but communication of OH&S info to workers is not explicitly detailed.","[""HPCL2023__c_0272"", ""HPCL2023__c_0273""]",0.0,cache,pass,standard,"Chunk 0272 explicitly describes safety committees with worker participation, quarterly meetings, feedback mechanisms, and HSE policy implementation.","[""HPCL2023__c_0272""]",0.0,cache,partial,standard,The report describes safety committees and their role in reviewing safety aspects and soliciting feedback but lacks explicit details on worker participation in the development of the OH&S management system.,"[""HPCL2023__c_0272""]",0.0,cache,pass,partial,pass,partial,True,False,False,pass|partial|pass|partial
HPCL2023,phase6,403-4,Occupational health and safety (GRI OGSS Topic: Occupational Health and Safety),b,0,GRI 403: Occupational Health and Safety 2018,partial,standard,"Committees are described with responsibilities and meeting frequency, but decision-making authority and worker representation gaps are not explicitly addressed.","[""HPCL2023__c_0272""]",0.0,cache,partial,standard,"Committees exist with responsibilities and meeting frequency, but decision-making authority is not explicitly stated.","[""HPCL2023__c_0272""]",0.0,cache,pass,standard,"Chunk 0272 details formal safety committees with equal representation, responsibilities, and quarterly meetings, meeting the requirement's scope.","[""HPCL2023__c_0272""]",0.0,cache,partial,standard,The report describes safety committees with quarterly meetings and responsibilities but does not explicitly state their decision-making authority or address unrepresented workers.,"[""HPCL2023__c_0272""]",0.0,cache,partial,partial,pass,partial,True,False,False,partial|partial|pass|partial
HPCL2023,phase6,403-9,Occupational health and safety (GRI OGSS Topic: Occupational Health and Safety),c.iii,0,GRI 403: Occupational Health and Safety 2018,partial,standard,Mentions safety measures but lacks explicit reference to 'high-consequence injury' hazards.,"[""HPCL2023__c_0278""]",0.0,cache,partial,standard,Mentions safety measures but lacks explicit reference to 'high-consequence injury' hazards.,"[""HPCL2023__c_0278""]",0.0,cache,no_evidence,standard,No explicit mention of high-consequence injury hazards.,[],0.0,cache,no_evidence,standard,No explicit mention of high-consequence injury hazards.,[],0.0,cache,partial,partial,no_evidence,no_evidence,True,False,False,partial|partial|no_evidence|no_evidence
HPCL2023,phase6,403-10,Occupational health and safety (GRI OGSS Topic: Occupational Health and Safety),b.ii,0,GRI 403: Occupational Health and Safety 2018,pass,reported_non_existence,Explicitly states 'NIL cases of recordable work-related ill health'.,"[""HPCL2023__c_0282""]",0.0,cache,pass,reported_non_existence,Explicitly states 'NIL cases of recordable work-related ill health'.,"[""HPCL2023__c_0282""]",0.0,cache,no_evidence,standard,No evidence on recordable cases for non-employee workers controlled by the organization.,"[""HPCL2023__c_0282""]",0.0,cache,no_evidence,standard,No evidence on recordable cases for non-employee workers controlled by the organization.,"[""HPCL2023__c_0282""]",0.0,cache,pass,pass,no_evidence,no_evidence,True,False,False,pass|pass|no_evidence|no_evidence
HPCL2023,phase6,401-3,Manpower Management (GRI OGSS Topic: Employment Practices),b,0,GRI 401: Employment 2016,no_evidence,standard,No data on number of employees who took parental leave by gender.,"[""HPCL2023__c_0240""]",0.0,cache,pass,standard,Explicitly states 'none of the permanent workers availed parental leaves.',"[""HPCL2023__c_0240""]",0.0,cache,no_evidence,standard,Evidence states no employees took parental leave but does not report numbers by gender.,"[""HPCL2023__c_0240""]",0.0,cache,partial,standard,Evidence states 'none of the permanent workers availed parental leaves' but does not cover all employees.,"[""HPCL2023__c_0240""]",0.0,cache,no_evidence,pass,no_evidence,partial,True,False,False,no_evidence|pass|no_evidence|partial
HPCL2023,phase6,404-3,Manpower Management (GRI: Training and Education 2016),a,0,GRI 404: Training and Education 2016,no_evidence,standard,Evidence states all permanent employees had reviews but does not report percentages by gender or employee category as required.,"[""HPCL2023__c_0242""]",0.0,cache,partial,standard,"Evidence confirms 100% of permanent management/non-management employees received reviews but lacks gender breakdowns or data on other employee categories (e.g., contract workers).","[""HPCL2023__c_0242""]",0.5,cache,no_evidence,standard,Evidence states all permanent employees received reviews but lacks gender or category breakdowns required by the disclosure.,"[""HPCL2023__c_0242""]",0.0,cache,partial,standard,Evidence states all permanent employees (management/non-management) received reviews but lacks gender or category breakdowns required by the disclosure.,"[""HPCL2023__c_0242""]",0.0,cache,no_evidence,partial,no_evidence,partial,True,False,False,no_evidence|partial|no_evidence|partial
